loan_id,title_id,title,subject,publication_year,patron_id,patron_type,branch,checkout_date,due_date,return_date,renewals
216,263,The Cambridge Companion to Operating Systems,Computer Science,2022,2324,Undergraduate,Harold B. Lee Library,2024-09-07,2024-09-28,2024-09-26,0
217,570,Advanced Twentieth Century Harmony,Music,1976,2140,Undergraduate,Storage Annex,2024-09-07,2024-11-09,2024-11-27,2
218,1098,Advanced Structural Analysis,Engineering,2012,2197,Undergraduate,Engineering Library,2024-09-07,2024-09-28,2024-09-12,0
219,477,The Practice of Operating Systems,Computer Science,1968,1721,Graduate,Harold B. Lee Library,2024-09-07,2024-10-19,,0
220,1031,Essays on the Reformation,History,1960,2425,Graduate,Storage Annex,2024-09-07,2024-10-19,,0
221,412,Readings in Distributed Systems,Computer Science,1967,2316,Faculty,Harold B. Lee Library,2024-09-07,2025-09-02,2025-10-03,2
222,382,The Cambridge Companion to Geotechnical Design,Engineering,1986,1072,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-11-02,0
223,1177,Foundations of Ethnomusicology,Music,1989,918,Undergraduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-09-30,1
224,864,Essays on the Reformation,History,1999,274,Staff,Harold B. Lee Library,2024-09-08,2024-12-01,2024-11-02,1
225,482,The Oxford Handbook of Photographic Practice,Art,1981,307,Staff,Harold B. Lee Library,2024-09-08,2024-10-20,2024-09-14,0
226,476,The Practice of Computer Networks,Computer Science,1996,339,Undergraduate,Music Library,2024-09-08,2024-09-29,,0
227,1005,Readings in Plant Systematics,Biology,1984,1418,Undergraduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-10-20,1
228,635,Principles of Machine Translation,Computer Science,1971,1144,Undergraduate,Engineering Library,2024-09-08,2024-10-20,,1
229,144,The Cambridge Companion to Computer Networks,Computer Science,1981,294,Undergraduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-10-12,1
230,833,The Practice of Probability,Mathematics,1967,1561,Graduate,Music Library,2024-09-08,2024-12-01,2024-10-29,1
231,194,Principles of Fluid Mechanics,Engineering,1989,312,Staff,Harold B. Lee Library,2024-09-08,2024-10-20,2024-09-20,0
232,484,The Cambridge Companion to Distributed Systems,Computer Science,1974,2082,Undergraduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-10-10,1
233,838,Advanced Fluid Mechanics,Engineering,1970,600,Undergraduate,Engineering Library,2024-09-08,2024-09-29,2024-10-05,0
234,297,Foundations of the Short Story,Literature,2016,1333,Graduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-09-23,0
235,335,Topics in the Silk Road,History,2020,1455,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-10,0
236,804,Essays on Twentieth Century Harmony,Music,1975,1343,Graduate,Engineering Library,2024-09-08,2024-10-20,2024-09-17,0
237,55,Topics in Ethnomusicology,Music,2001,919,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-16,0
238,598,The Cambridge Companion to Database Internals,Computer Science,1962,1012,Undergraduate,Engineering Library,2024-09-08,2024-09-29,2024-09-15,0
239,485,Principles of Structural Analysis,Engineering,1972,552,Graduate,Harold B. Lee Library,2024-09-08,2024-12-01,2024-11-15,1
240,750,Readings in Twentieth Century Harmony,Music,1965,2515,Undergraduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-10-01,1
241,96,Principles of the Silk Road,History,2011,1652,Staff,Harold B. Lee Library,2024-09-08,2024-10-20,2024-11-09,0
242,890,Topics in Cell Biology,Biology,1979,317,Undergraduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-09-29,1
243,534,Approaches to Immunology,Biology,1967,98,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-28,0
244,174,The Oxford Handbook of Database Internals,Computer Science,2023,352,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-08,0
245,156,Advanced Orchestration,Music,2000,2306,Undergraduate,Music Library,2024-09-08,2024-10-20,2024-10-11,1
246,171,The Practice of Control Systems,Engineering,1970,2408,Faculty,Harold B. Lee Library,2024-09-08,2025-05-06,2025-03-31,1
247,563,A History of Fluid Mechanics,Engineering,1993,2419,Graduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-09-20,0
248,632,Advanced Negotiation,Business,2010,2596,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-24,0
249,833,The Practice of Probability,Mathematics,1967,2205,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-23,0
250,1171,Essays on Cell Biology,Biology,1994,886,Staff,Engineering Library,2024-09-08,2024-12-01,2024-11-06,1
251,275,The Cambridge Companion to the Meiji Restoration,History,1980,158,Graduate,Law Library,2024-09-08,2024-10-20,2024-09-23,0
252,711,Advanced Modern Poetry,Literature,1975,625,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-27,0
253,507,A History of Cell Biology,Biology,1989,2558,Graduate,Harold B. Lee Library,2024-09-08,2024-10-20,2024-11-03,0
254,629,Foundations of Distributed Systems,Computer Science,2008,400,Faculty,Harold B. Lee Library,2024-09-08,2025-05-06,2025-04-17,1
255,14,Foundations of Operating Systems,Computer Science,2003,2492,Undergraduate,Harold B. Lee Library,2024-09-08,2024-11-10,2024-10-28,2
256,1084,Advanced Compiler Design,Computer Science,1973,2322,Graduate,Harold B. Lee Library,2024-09-08,2025-01-12,2024-12-19,2
257,862,A History of Modern Poetry,Literature,1983,1469,Faculty,Harold B. Lee Library,2024-09-08,2025-01-06,2024-12-18,0
258,360,Advanced Machine Translation,Computer Science,2014,64,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,,0
259,1142,Advanced Evidence,Law,2006,471,Staff,Harold B. Lee Library,2024-09-08,2024-12-01,2024-12-12,1
260,556,Essays on Plant Systematics,Biology,2002,1258,Undergraduate,Harold B. Lee Library,2024-09-08,2024-09-29,2024-09-23,0
261,1128,The Cambridge Companion to Republican Rome,History,2016,1682,Undergraduate,Music Library,2024-09-09,2024-09-30,2024-09-09,0
262,224,Essays on Negotiation,Business,2017,553,Undergraduate,Engineering Library,2024-09-09,2024-10-21,2024-10-26,1
263,909,Essays on Postcolonial Fiction,Literature,1986,295,Undergraduate,Harold B. Lee Library,2024-09-09,2024-10-21,2024-10-16,1
264,418,Introduction to Population Ecology,Biology,1967,422,Faculty,Harold B. Lee Library,2024-09-09,2025-05-07,2025-05-02,1
265,794,Principles of Organizational Behavior,Business,2021,1353,Undergraduate,Storage Annex,2024-09-09,2024-09-30,2024-09-25,0
266,1163,The Cambridge Companion to Combinatorics,Mathematics,1989,161,Faculty,Harold B. Lee Library,2024-09-09,2025-01-07,2025-01-11,0
267,412,Readings in Distributed Systems,Computer Science,1967,793,Faculty,Music Library,2024-09-09,2025-01-07,2025-01-30,0
268,448,The Oxford Handbook of Combinatorics,Mathematics,2024,827,Faculty,Engineering Library,2024-09-09,2025-05-07,2025-01-26,1
269,185,Topics in the Atlantic Slave Trade,History,1984,2148,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-09-13,0
270,630,A History of Contract Law,Law,2017,1282,Undergraduate,Storage Annex,2024-09-09,2024-09-30,2024-09-19,0
271,423,Introduction to Literary Translation,Literature,1963,1082,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-09-30,0
272,330,The Practice of Operating Systems,Computer Science,1960,29,Staff,Harold B. Lee Library,2024-09-09,2024-10-21,2024-09-24,0
273,1090,Principles of Fluid Mechanics,Engineering,2008,1665,Undergraduate,Law Library,2024-09-09,2024-10-21,2024-10-20,1
274,249,Readings in Corporate Finance,Business,1982,20,Undergraduate,Engineering Library,2024-09-09,2024-09-30,2024-09-23,0
275,284,Foundations of Compiler Design,Computer Science,1960,2301,Undergraduate,Engineering Library,2024-09-09,2024-09-30,2024-09-15,0
276,315,Readings in the Atlantic Slave Trade,History,2025,734,Undergraduate,Harold B. Lee Library,2024-09-09,2024-10-21,2024-10-05,1
277,56,Advanced Control Systems,Engineering,2002,2101,Undergraduate,Harold B. Lee Library,2024-09-09,2024-10-21,2024-10-04,1
278,833,The Practice of Probability,Mathematics,1967,422,Faculty,Engineering Library,2024-09-09,2025-01-07,2024-09-28,0
279,720,Approaches to Contract Law,Law,2002,519,Faculty,Harold B. Lee Library,2024-09-09,2025-01-07,2024-12-07,0
280,160,Principles of Control Systems,Engineering,1989,235,Undergraduate,Harold B. Lee Library,2024-09-09,2024-10-21,,1
281,822,Introduction to Database Internals,Computer Science,2022,650,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-09-20,0
282,325,Introduction to Supply Chains,Business,1983,789,Undergraduate,Music Library,2024-09-09,2024-11-11,2024-10-22,2
283,741,The Oxford Handbook of Organizational Behavior,Business,2007,1417,Graduate,Storage Annex,2024-09-09,2024-10-21,2024-10-14,0
284,582,Advanced the Short Story,Literature,1975,114,Staff,Harold B. Lee Library,2024-09-09,2024-10-21,2024-10-07,0
285,880,A History of Market Structure,Business,1966,1756,Undergraduate,Harold B. Lee Library,2024-09-09,2024-10-21,2024-10-14,1
286,57,Foundations of the Meiji Restoration,History,2020,816,Undergraduate,Music Library,2024-09-09,2024-11-11,2024-11-30,2
287,402,Introduction to Contract Law,Law,1992,2508,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-09-30,0
288,242,Advanced Orchestration,Music,2002,1264,Undergraduate,Music Library,2024-09-09,2024-09-30,,0
289,831,The Cambridge Companion to Modern Poetry,Literature,1962,258,Undergraduate,Law Library,2024-09-09,2024-09-30,2024-09-28,0
290,379,Advanced the Atlantic Slave Trade,History,2006,2273,Graduate,Engineering Library,2024-09-09,2025-01-13,,2
291,1075,Introduction to Compiler Design,Computer Science,1980,101,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-11-06,0
292,892,Approaches to Islamic Ornament,Art,1987,1330,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-09-21,0
293,971,Topics in Old English Verse,Literature,2023,2126,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-09-27,0
294,1136,Principles of Managerial Accounting,Business,1998,111,Undergraduate,Harold B. Lee Library,2024-09-09,2024-09-30,2024-09-22,0
295,853,The Practice of Modern Sculpture,Art,2014,2172,Graduate,Harold B. Lee Library,2024-09-10,2024-10-22,2024-09-28,0
296,132,Topics in International Arbitration,Law,1973,1449,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-22,2024-11-24,1
297,1169,Essays on Distributed Systems,Computer Science,1995,1664,Graduate,Harold B. Lee Library,2024-09-10,2024-12-03,2024-12-07,1
298,405,Advanced the Short Story,Literature,1996,783,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-09-16,0
299,60,Advanced Orchestration,Music,1995,1604,Graduate,Music Library,2024-09-10,2024-10-22,2024-09-25,0
300,1091,The Cambridge Companion to Compiler Design,Computer Science,2016,1307,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-09-14,0
301,1049,The Oxford Handbook of Torts,Law,1985,2349,Faculty,Harold B. Lee Library,2024-09-10,2025-01-08,2024-12-20,0
302,369,Advanced Geotechnical Design,Engineering,1959,1793,Graduate,Harold B. Lee Library,2024-09-10,2024-10-22,2024-09-17,0
303,111,The Oxford Handbook of Control Systems,Engineering,1962,1592,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-10-25,0
304,785,Introduction to Probability,Mathematics,1968,2310,Undergraduate,Engineering Library,2024-09-10,2024-10-01,2024-11-07,0
305,841,Advanced Cell Biology,Biology,2015,2515,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-11-09,0
306,487,Principles of Plant Systematics,Biology,1984,230,Undergraduate,Harold B. Lee Library,2024-09-10,2024-11-12,,2
307,390,Topics in Probability,Mathematics,2005,1467,Graduate,Harold B. Lee Library,2024-09-10,2025-01-14,2024-12-25,2
308,807,Approaches to Algebraic Topology,Mathematics,1987,2479,Graduate,Law Library,2024-09-10,2025-01-14,2025-02-15,2
309,14,Foundations of Operating Systems,Computer Science,2003,826,Graduate,Harold B. Lee Library,2024-09-10,2024-10-22,2024-11-23,0
310,749,Essays on the Victorian Novel,Literature,2021,60,Faculty,Harold B. Lee Library,2024-09-10,2025-01-08,2024-10-25,0
311,639,Readings in Negotiation,Business,1966,1735,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-22,2024-10-17,1
312,1066,Essays on Modern Poetry,Literature,1982,2162,Undergraduate,Storage Annex,2024-09-10,2024-10-01,2024-09-25,0
313,194,Principles of Fluid Mechanics,Engineering,1989,2099,Undergraduate,Music Library,2024-09-10,2024-10-01,2024-09-30,0
314,114,The Practice of Postcolonial Fiction,Literature,1981,1863,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,,0
315,414,Approaches to Curatorial Method,Art,1992,1262,Graduate,Law Library,2024-09-10,2024-10-22,2024-11-05,0
316,1074,Essays on Fluid Mechanics,Engineering,2022,1145,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-22,2024-10-17,1
317,141,The Practice of Plant Systematics,Biology,2025,682,Staff,Engineering Library,2024-09-10,2024-12-03,2024-12-09,1
318,1171,Essays on Cell Biology,Biology,1994,1912,Undergraduate,Law Library,2024-09-10,2024-10-01,2024-09-29,0
319,588,The Cambridge Companion to Corporate Finance,Business,1984,1912,Undergraduate,Engineering Library,2024-09-10,2024-10-22,2024-10-02,1
320,702,The Practice of Distributed Systems,Computer Science,1961,552,Graduate,Harold B. Lee Library,2024-09-10,2024-10-22,2024-11-18,0
321,922,Topics in Corporate Finance,Business,2019,1258,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-09-20,0
322,675,Advanced Market Structure,Business,1958,804,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-11-02,0
323,1154,Topics in Old English Verse,Literature,1982,365,Staff,Law Library,2024-09-10,2024-10-22,,0
324,257,Foundations of Supply Chains,Business,1992,912,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-10-31,0
325,90,Approaches to Market Structure,Business,1960,484,Undergraduate,Engineering Library,2024-09-10,2024-10-01,2024-09-29,0
326,737,Approaches to Computer Networks,Computer Science,1987,1659,Undergraduate,Engineering Library,2024-09-10,2024-10-22,2024-10-05,1
327,121,Approaches to Control Systems,Engineering,1999,1413,Staff,Harold B. Lee Library,2024-09-10,2024-10-22,2024-09-24,0
328,602,Advanced Supply Chains,Business,1979,2330,Undergraduate,Storage Annex,2024-09-10,2024-11-12,2024-10-22,2
329,1179,Essays on Number Theory,Mathematics,1989,1938,Undergraduate,Harold B. Lee Library,2024-09-10,2024-10-01,2024-09-29,0
330,670,Topics in Operating Systems,Computer Science,2011,1704,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-09-12,0
331,953,The Oxford Handbook of Differential Geometry,Mathematics,2014,2150,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-09-19,0
332,1152,Essays on Geotechnical Design,Engineering,2013,469,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-09-24,0
333,1123,The Oxford Handbook of Evidence,Law,2017,1691,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-11-09,0
334,76,Essays on the Reformation,History,2021,2428,Undergraduate,Music Library,2024-09-11,2024-10-02,2024-09-12,0
335,812,Principles of Cell Biology,Biology,1988,1292,Undergraduate,Engineering Library,2024-09-11,2024-10-02,2024-09-16,0
336,1026,Principles of Renaissance Painting,Art,2006,1057,Faculty,Harold B. Lee Library,2024-09-11,2025-01-09,,0
337,278,Readings in the Atlantic Slave Trade,History,1983,1786,Faculty,Storage Annex,2024-09-11,2025-01-09,2024-09-13,0
338,634,The Cambridge Companion to Immunology,Biology,2004,931,Staff,Music Library,2024-09-11,2025-01-15,2025-02-02,2
339,182,Topics in Population Ecology,Biology,1988,967,Graduate,Harold B. Lee Library,2024-09-11,2024-10-23,2024-09-18,0
340,223,Advanced Contract Law,Law,2008,2248,Graduate,Engineering Library,2024-09-11,2024-10-23,2024-10-06,0
341,167,A History of Distributed Systems,Computer Science,1978,622,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-11-07,0
342,151,The Oxford Handbook of Negotiation,Business,2007,341,Faculty,Harold B. Lee Library,2024-09-11,2025-01-09,2025-01-19,0
343,969,Approaches to Literary Translation,Literature,1998,1096,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-09-15,0
344,61,The Oxford Handbook of Control Systems,Engineering,1992,1606,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,,0
345,721,Foundations of Materials Science,Engineering,1984,145,Undergraduate,Engineering Library,2024-09-11,2024-10-02,,0
346,337,A History of Materials Science,Engineering,1993,2247,Undergraduate,Law Library,2024-09-11,2024-10-23,,1
347,6,Readings in Structural Analysis,Engineering,2019,1969,Faculty,Harold B. Lee Library,2024-09-11,2025-01-09,2024-10-23,0
348,901,Approaches to Managerial Accounting,Business,1984,2257,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-09-14,0
349,328,Principles of Database Internals,Computer Science,1996,709,Staff,Law Library,2024-09-11,2024-10-23,2024-09-12,0
350,1028,The Cambridge Companion to the Fugue,Music,1962,1752,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-09-28,0
351,1136,Principles of Managerial Accounting,Business,1998,598,Faculty,Storage Annex,2024-09-11,2025-09-06,2025-10-09,2
352,267,Topics in Renaissance Painting,Art,1985,2385,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-10-02,0
353,619,Topics in Compiler Design,Computer Science,2015,1917,Undergraduate,Music Library,2024-09-11,2024-10-02,2024-09-14,0
354,282,The Cambridge Companion to Ethnomusicology,Music,1976,1448,Undergraduate,Engineering Library,2024-09-11,2024-10-02,2024-09-19,0
355,300,The Oxford Handbook of Number Theory,Mathematics,1993,1899,Undergraduate,Harold B. Lee Library,2024-09-11,2024-10-02,2024-11-14,0
